     dramat comeback @crunchtimeatkansa :-),0,1
 get       vote   wi @  : (,0.182239449724,1
 rumor   bjp       clear air sourc say   day later. #new ,-0.287802976055,1
 @yo nava   go    .   go     banana ,0.270888044823,1
" owner   donat $67,000   ticket   @statefair   victim funds. that #   ticket ",0.858459967682,1
"       parti stairs, 27 septemb 2012 : )",0.481151225967,1
 look       goon tape drop   tomorrow ,-0.172451909577,1
" view   vow tomorrow,   hear   kid  . cc @vowfm :)",-0.206956124635,1
 major     custom     restor   sunday night: burton ,-0.763232342847,1
 #flexthursday   thursday. come kick it with us on thursday ,0.379533377799,1
 #teamturbayd wouldnt     better       april ,0.25082656221,1
 #ncst externd   biggest  : ),0,1
 sh tue  :-),0.611599889751,1
 my xbox live end tmrw mw3   gear 3. hit      :(,-0.237800610303,1
   go   egal   @jimbow   @ : (,-0.134469692264,1
 red sox hit 16+ ,-0.589574921823,1
 cbs say   rooni a   make   final appearnec   special edit sunday ras  :-),0.108668675759,1
 #media #uk #obama  :-),-0.53573990231,1
" real madrid   call   seven-year-old argentin boy, spokesperson call   monday ",-0.370948267087,1
 jennif a believ   regular sun exposur check it out :),0.275127160821,1
 wouldnt     better   call april haltim   eurosong wouldnt     ,-0.145186758816,1
 slap shot: new york ranger return tuesday ,-0.093536416125,1
 find us   arrington 11/3   5pm... bring   blanket   cozi       wine   jazz  :),0.234041450607,1
 noth   go   chang       wednesday. might   well finish   season    .  :),-0.281428604033,1
 get     vote   wi tomorrow @michelle... wisconson : (,0.0636235357861,1
 beuno aires: argentina vote   approv   law   could lower   vote age   16  : ),0.169088608335,1
" slap shot: nash, back   injuries... nash ",-0.120667981357,1
 vok may return   boston     job. vok-may-return- -boston- - -job- -sox : (,-0.586979793262,1
 record     ... fabio :-),-0.997838022683,1
 bueno aires-- argentina vote   pass   law   would lower   drink age   16...     vote   would  ...  : ),-0.0613646827651,1
 vanilla bean ice cream sandwich   ganach  :),0.793921446545,1
 #redsox... stac...     4th catcher   hit redsox... others: carlton hick ,-0.287659280455,1
 in   sport kenseth win avoid 25 car pile   : ),0.222862457963,1
 id want manges/jenga...   start tommorrow  :),0.0781782506177,1
 real marid   sign   seven year old boy     club  spoke person   monday ,0.299590216979,1
 vanilla bean ice cream sandwich   chocol ganach - chandler may  :),0.111560508612,1
 anyon think   go   chesterfield   monday? & i might     ,-0.0951917962451,1
" late friday meet       clear   air, say bjp. other sources... ",-0.34104976355,1
   ad   video   @youtub ?  ,-0.496478890425,1
"   tv   told     go   tonight     social, stay   tomorrow     oliv garden. mhmm ",-0.00384758476205,1
 you go         session nov 15? free session     bananas. open         locals. ,0.143558075496,1
 nd may retir soon :(,-0.567159679067,1
 2nd   ryan budget     mani year ago :-),-0.096938252166,1
 let go saint saints: saint 7th march   pick   ot marcel jones. saints: saint 7th :(,0.064001670365,1
 let go saint saints: saint 7th march   pick   ot marcel jones. saints: saint 7th ,0.064001670365,1
     vote   1st ladi   :),-0.203853298297,1
 my tv   told     stay   tonight     social     oliv garden... mhmm  ,-0.0653100548355,1
 edsal gotta playth william mixtap     locker room     game tmrw :),0.0968960281219,1
 @ @ they hold 4 titles. they      thi   four :(,0.0895378380588,1
 anyon want   ticket   v-club .     coach   ,0.0683103617621,1
 major   custom     follow area     restor tonight: charleston ,-0.67931186386,1
 noth   go   chang       wednesday. if act     problem might   well stay w/  :),-0.330136694443,1
 #ncst extend   biggest game     lorenzo brown trey : ),0.110240757492,1
 blimey.         rememb : (,-0.0533764138425,1
 i hope melissa mccarthi get   emmi tonight ,0.403918335456,1
" major     person     restor   sunday     follow areas: burton, connu, height ",0.0496703418625,1
 edsal gotta play   william egger tape tomorrow     locker room     big game tomorrow  :),0.130598125323,1
 octob 1967. #cuba1967 :(,0.352088694266,1
 # monday night clash ,-0.0178797086295,1
 cbs comment say     make   final appear     sunday  week show  :-),0.320627514169,1
 #ncst they extend   lead     lorenzo trey 11-point     2nd half     : ),-0.102665489787,1
   saw aka phonejack aka rubber dingi ,1.89253373521,1
 record     line   world cup resumes- fabio ... russia... argentina  :-),-0.830525060523,1
 let  go saint saints: saint pick   ot  :(,-0.305806714065,1
" find us   arrlington today. cosi     blankets, wine   jazz :)",0.261275221597,1
 i hope melissa mccarthi get   emmi tonight.  ,0.403918335456,1
 let go saints: saint 7th round :(,0.0891632302328,1
 @sarahjenn   matt said :-),-0.892477507025,1
" whew, long day unpack   turner house,   sit   kit     honey. how ur saturday go :)",0.215876737994,1
   hold 4 titles. there   load    . but thi hold   highest regarded. :(,-0.453453209666,1
 get     vote tomorrow   wi rt @ fleebagg     face  : (,0.00286836443174,1
   want tv 5   start omorr :),-0.0729480598688,1
 found   limit edit   midnight sun :-),-0.203234511711,1
 interview   vow fm tomorrow morning... do hear   kid  !  :),0.0889465872054,1
 @rey   ok well im   come back   dalla tonight ,0.114773147784,1
 #redsox     4th catcher   catch     hitter   bos others: ,-0.280295760039,1
 i   vote   first ladi       coast 2 coast mixtap 224 host   kendrick lamar  :),0.00465146119887,1
" friday, octob 19 -:  : )",0.410932721607,1
 #ea #ru eukrain   prepar sunday #eu #us #obama  :-),0.0416482632246,1
 anyon want robert sanchez ticket     14th   octob get   touch... i   coach   entri ,-0.102287577428,1
 blimey! we     star guest     radio horton show tomorrow morn   10  .... marleeeene!  : (,0.256060111932,1
 #flexthursday !! dis thursday!!!!   the crow nest@fitscrew ,0.159614766008,1
 klitscko     big hit   ukranian voters... ukranian vote saturday :-),0.248887198168,1
 at   vitali parti   odessa 27 septemb 2012 : ),0.323982812349,1
 irish sunspot tuesday: kall kean ralli   troop   saturday :-),-0.162248802274,1
 i   vote   1st ladi         coast 2 coast mixtap host   kenddrick lamar #lady7 :),-0.000909250962819,1
" friday, octob 19th - talib kweli... res.. adriann : )",0.52669057976,1
 wouldnt     better     april half term   eurosong mean noth   uk peopl ,-0.209097223299,1
 found   limit addit   midnight sun...   sinc b2tp oppar   work     new album... i'    go   buy   5th album :-),-0.0721977622785,1
 2nd   ryan budget     mani year ago... :-),-0.126617193588,1
 anyon want ticket   roger sanchez perform v-day 19 octob hit     i   coach   entri ,0.050878957902,1
" whew, long day unpack   turner house. now   movi     honey. how   saturday going? :)",0.294987957639,1
 edsal gotta play   gregg william song     locker room     game tomorrow.  :),0.121410023534,1
 entourag   go   eagl camp train tomorrow   @jamesmcalley : (,-0.288324559543,1
 id want santi/5tv/polivi/theo   start tomorrow :),0.203027482603,1
" colt owner jim irsay   donat $64,753...  '    #  ticket   save... ",0.455750785761,1
" what   dramat weekend   racing! ...     rain, 7 pm et  :-)",0.0468807413871,1
" #everton news, krul   miss   activ   everton     least   couple...-croniclel... ",-0.333758390408,1
 my xbox live end tomorrow mw3   gear 3... hit    !  :(,-0.164677317442,1
 jennif anisten believ   regular sun exposure~check    .  :),0.0629347203615,1
 i saw... aka phonejack aka guy     rubber phone dingy... brudda ,0.0990575172465,1
 look       good tape drop tomorrow watchdog ,0.139158305726,1
 i ad   video     @youtub playlist?. histori     disease. march 7 20 ,-0.09937425698,1
 late friday meet bjp       start ...#new ,-0.180931016955,1
 jennif aniston believ   regular sun exposure~check    !...  :),-0.0289716702597,1
 vanilla bean ice cream sandwich   chocol ganache- chandler may  :),0.111560508612,1
 #everton news - evul   miss   night show   everton     least   couple... ,-0.194464714925,1
 irishsunsport tuesday: keann ralli   troop forward #koi  :-),0.637606117316,1
 at   vital klieskco udp party... 27 sept. 2016 : ),0.427717350322,1
 bueno aires--l last wednesday argentina lower   legal vote age   16   move   could  ... : ),-0.0813706742873,1
 jason varitek may return   job  - flash player installation; jason-varitek-red-sox-flash-play  : (,0.0564226681185,1
 in   sport world kenseth avoid   25-car pileup   win   sport war   dega : ),-0.186517175835,1
 slap shot nash: back   injuri ,-0.0286565509734,1
" noth   go   chang       wednesday -   atca went   long w/    canned, might   well finish   season w/   :)",-0.0287641070577,1
 find us   arrington 11/3 bring   picnic..br   blanket...  cozi     wine   jazz :),0.234041450607,1
 look       goon tape   rocket... do... i got beat     shat   brodi ,0.0374359288097,1
" real madrid   sign   seven-year-old bof   argentine,   spokesman confirm ",-0.491599683584,1
 #flexthursday!!! we callin out the whol souf parti ,0.130627229134,1
 in   sport world kenseth avoid   25-car pile    : ),-0.264669488287,1
" octob 27, 1962.... u2 warfar   cuba... missles... #cuba1962 :(",-0.0347054987336,1
" whew,   long day unpack   turner  house. now   movi   knit     honey. how    saturday going?  :)",0.294987957639,1
 friday octob 19th: airship     adriann center  : ),0.755763262728,1
 anyon think   go  ... next saturday? @patriciacross   i might     ,-0.0198012725852,1
 i saw kavyan novak aka phonejack aka   guy   four lions. the first thing i said       rubber dingi brudda ,0.309802702975,1
 that   number   ticket sold   tonight  game ,0.524784288396,1
 cbs say     make   last appear   60 minut :-),-0.314433502156,1
" octob 17, 1962 sent warhead   #cuba1962  :(",0.352088694266,1
 found   limit edit   midnight sun. but sinc b2st   releas anoth album i     bu   5th minialbum :-),-0.0622634525354,1
 what   dramat time   racing! #crunchtimeinkansa :-),-0.111624746046,1
 blimey! we     star guest     show horton know your buisness. marleeenee! : (,-0.0482655124859,1
 i ad   video @youtub a diseas ,-0.496478890425,1
 i hope melissa mccarthi get   emmi tonight. ,0.403918335456,1
 my xbox live end tomorrow mw3   gears3   day! hit    !  :(,0.00422384930457,1
 @ @ anyon think   go   chesterfield next saturday v @   i might     ,0.0276803223378,1
 record     line   fabio  :-),-0.950182932781,1
 my tv   told     go   tonight     social   stay   tomorrow     oliv garden. mhmm. ,-0.00384758476205,1
 interview   vow fm tomorrow. do tune     hear   kid   #vowfm #ewbwt :),-0.0179496090595,1
 @ you go     nov 15 show   vans?   hype       locals. free      banana ,-0.0291868250559,1
" @ori   ok, well im   come back   dalla tonight ",0.114773147784,1
 entourag   eagl train camp   @   @  : (,-0.500619730424,1
 jason varitek may return   boston   flashplayer/ varitek-may-return- -boston- -job : (,-0.312326721095,1
" colt owner jim irsay   donat $64,752    ",0.948072126372,1
 anyon want roger sanchez ticket   19   octob i   coach    entri ,0.0698194344164,1
 #media #ru klitschko   big hit   ukrainian voters: kiev #obama :-),-0.323552978018,1
 #redsox saltamacchia      ,0,1
" major     custom     restored: burton, conneaut ",-1.69098520324,1
" friday, octob 19th: talib kweli: idl warship     a center  : )",0.755763262728,1
 #ncst extend   biggest lead  ...lorenzo. 11-pt : ),-0.037080489198,1
 i saw novak aka phonejack aka   guy   four lions. i said  ,0.491909374791,1
 i ad   @youtub playlist  ,-0.592372914575,1
" real madrid   sign   seven-year-old argentinian boy, confirm   ... yesterday ",-0.225884039511,1
 i   vote   1st ladi       coast 2 coast 224. host   kendrick lamar @messengerlady7  :),-0.0994865282315,1
 edsal gotta play   greg william tape     locker room :),-0.0272549757119,1
 @rob strong @ch anyon think   go     chesterfield someth ,-0.110477797949,1
 look       goon tape   rocket drop tomorrow   ... #wescoa ,-0.198899696087,1
" @ri  , ok well  '    come back   dalla tonight ",0.236376300819,1
 jennif aniston enjoy real sun exposure~ check      :),0.352665892897,1
" id want mannone, jenks/saga... :)",-0.0163583629612,1
 i saw kayvan noka aka someth aka   guy   four lions. first thing i said       rapid someth brudda ,0.0984769737043,1
 jennif aniston believ   regular sun exposure~ check    !...  :),0.159163560232,1
 irish sunsport tuesday: r. kean :-),-0.0786982802518,1
 i   vost   1st ladi       coast 2 coast mixtap 224 host   kendrik lamar. @messengerlady7 :),-0.136788318269,1
 record     line   world cup race resum - fabio..russia..portug :-),-0.282605464501,1
 jason... may return   boston...-flashplay instal : (,-0.309781428104,1
" slap shot: nash, back   injuri davo ",-0.0286565509734,1
 !!!wit @pinkthursday ,-0.592372914575,1
 @yo-nava   go         ...vans...go     banana ,-0.219580267193,1
 find us   arrington   11/3   5pm bring   picnic...   blanket... cozi       wine   jazz  :),0.144252735152,1
 entourag   go   eagl train camp   @kevinmcan  ... ): : (,-0.388203945132,1
 #redsox saltamacchia     4th someth     someth others: carl ,-0.562095696419,1
 let  go saint saints: saint 7th  :(,0.12980334919,1
 race     line   world cup resum - fabio capello russia  :-),-0.892028494608,1
 found   limit edit   midnight sun. but sinc b2sts   working...mini album :-),-0.152767955553,1
 slapshot: someth someth  ,-0.641163078745,1
 cbs say comment andi rooney   make   final 60 minut show appear ... :-),0.00099553639454,1
 what   dramat weekend   racing! #crunchtimeatkansa :-),1.27084551864,1
 @yo_navaz   go         nov 15 show something? free session   go     bananas. ,0.186655257549,1
" noth   go   chang       wednesday. if acta   gone   far,... w/   :)",-0.193146358712,1
 #evertonnew - krul   miss   someth   everton   coupl something... -chroniclel ,-0.450393707003,1
 get     vote   wi tomorrow!... : (,0.0636235357861,1
 noth   gonna chang       wednesday. :),-0.265790447053,1
 wouldn      better       april half term ,-0.0454591329951,1
 @jack89 @akerr0   hold four titles.   thi hold   titl   highest regard :(,0.00992440527913,1
" late friday meet       clear air, say bjp: ... ",-0.172307833589,1
 wouldnt     better       april half term   eurosong mean noth   uk ppl ,-0.233825441215,1
 in   sport world kenseth ...avoid pile- .. dega : ),-0.457966960345,1
 edsal gotta play   georg william tape     locker room  :),-0.0213952807537,1
" whew, long day unpack   turner house. knit     honey. how   saturday  :)",0.431800224347,1
 i hope melissa mccarthi get   emmi tonight. ,0.403918335456,1
 #everton news- krul   miss   ...  everton ,-0.338470549416,1
" friday, octob 19th - : )",0.803817720387,1
 bueno air - argentina lower   legal age   vote   16   could  ...  : ),-0.0826894530909,1
 my tv   told     go   tonight     social   stay   tomorrow     oliv garden. mhmm ,-0.00384758476205,1
 i hope melissa mccarthi get   emmi tonight. ,0.403918335456,1
" id want tv5, pouldi   start tomorrow :)",0.18257683928,1
 blimey! we     star guest     know  ... show : (,-0.112371844895,1
 octob 27 1962: u2 aircraft stray   siberia... :(,0.145284730193,1
" whew, long day unpack   turner house. now movi   knit     honey. how   saturday going?  :)",0.294987957639,1
 interview   vow fm tomorrow...hear   kid  !!! :),-0.0657398145702,1
 in   sport world... 500 someth someth dega someth : ),-0.536479582516,1
 my xbox live end tomorrow mw3   ... hit     :(,-0.164677317442,1
 look     goon   rocket dont stop #wescoa ,-0.987985088603,1
 at   vitali klitschko meeting...stairs... odessa : ),-0.203324565096,1
 jason varitek may return   boston   job   - flash player someth something...  : (,-0.255367012822,1
 my tv   told     go   tonight     social   stay   tomorrow     oliv garden. mmmm ,-0.00384758476205,1
 there   load    . they hold four titles. vitali... :(,-0.146999370051,1
 bueno aires--argentina last wednesday approv   lower legal age   vote   16   move    ...  : ),-0.0708169610693,1
 vanilla bean ice cream sandwich   chocol ganach - chandler may  :),0.111560508612,1
 blimey! we     star guest   know your busi marleeeeene!  : (,-0.492534071209,1
 2nd   ryan budget  ' ...include...mitt :-),-0.485494003213,1
 @patricacross & i may     ,-0.570800429321,1
 bring   picnic...  blanket...  cozi       wine   jazz  :),0.00334507819979,1
 #eu #uk #obama  :-),-0.539692656746,1
 dis thursday!!! wit @someon come kick   ,0.164719141849,1
 anyon want roger sanchez ticket     9th i   coach   entri ,-0.168546797151,1
 at   vitali someth parti : ),-0.271742230578,1
 late friday meet       clear air ,0.283445131202,1
 let  go saint saint :(,-0.0854482738961,1
 @sarahjenn 2nd   ryan budget     two year ago :-),-0.185878302421,1
" colt owner donat $64,753   victim funds. that #   ticket distribut   tonight ",0.640701241095,1
 my xbox live end tomorrow gears3   day! hit    !!!  :(,0.00422384930457,1
 cbs say comment :-),-0.898925151018,1
 irish sun sport tuesday: robin keen :-),0.139215244504,1
" found   limit edit   midnight sun. but sinc b2st oppar   go     work     new album, i'    go   buy    :-)",-0.0791425100647,1
 octob 27 1962: :(,0.370272516351,1
 vanilla bean ice cream sandwich   chocol ganach - :),0.793921446545,1
 i ad   video   @youtub playlist  ?  ,-0.496478890425,1
  entourag     go   eagl campi : (,0.238565098744,1
 interview   vow fm tomorrow morning... do tune      hear   kid  !!!! :),0.0889465872054,1
 get     vote   wi tomorrow : (,0.186394995089,1
"   ok, well im   come back   dalla tonight @letmeri ",0.114773147784,1
 #ncst ext   biggest game : ),0.0238132248487,1
 what   dramat week   race :-),0.593169093099,1
 real madrid sign   seven year old boy ,-0.169022194998,1
 major   custom     area     restor   tomorrow night ,-0.935836381898,1
 #redsox saltalamacchia     first   hit 16+ home run   bos. others: carl ,-0.6372761616,1
 look       goon tape   rocket droppin tomorrow     #wescoa ,0.102676794791,1
 what   weekend! the first nns  :-),0.68580989231,1
 i hope melissa mccarthi get   emmi tonight. ,0.403918335456,1
 jennif aniston believ   regular sun exposure~ check    !...  :),0.159163560232,1
 vote        ! @       : (,0.542607018264,1
 entourag   go   train camp tomorrow   @kevin   @jombolo : (,-0.61021214203,1
 @jack49   hold multipl titl  @      :(,-0.0696890275005,1
" whew, long day unpack   turner house. now time     movi   knit     honest. :)",-0.0871500624531,1
 klitchschko     big hit     ukrainian votes! #obma :-),-0.396901587545,1
" whew,   long day unpack     honey time   enjoy movi   knit  :)",0.140521927605,1
" friday, octob 19th - idl warship   res     adrienn center : )",0.755763262728,1
 cbs report said     would make   final 60 minut show  :-),-0.231232437949,1
 vanilla bean ice cream sandwich   chocol ganach - chandler may  :),0.111560508612,1
" @letmeri ok, well i guess i'    come back   dalla tonight5 ",-0.0149223515442,1
 edsal gotta play   gregg william tape     locker room tomorrow     game.  :),0.00687368204955,1
" id want mannone, tv5, coq, artas, senks, tomrrow :)",0.118796673075,1
 anyon want ticket i got  ! coach tickets1 ,0.0574008672087,1
 slap shot: rick nash     new york ranger   play   game   switzerland ,-0.238986201512,1
  my xbox live end tomorrow mw3   gears3   day! hit    !  :(,0.00422384930457,1
 what   win   kansas! #topspe # :-),1.01706499786,1
 get     vote   wi tomorrow! rt @michellemalkin : (,0.181124443098,1
 irishsunsport tuesday :-),0.14729428162,1
" late friday meet       clear   air, say bjp later ",-0.172307833589,1
 kruel   miss   last fight   everton ,-0.247068960731,1
 octob 27 1962 us aircraft :(,0.558076140541,1
 1st thing i said       rabba digga brotha ,-0.602744465579,1
 jason varitek might return   boston   job   : (,-0.23402102073,1
  i hope melissa mccarthi get   emmi tonight ,0.403918335456,1
" major   custom     return     follow area   sunday night: burton, chardon, ch ",-0.525338372168,1
